invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
626-43-7888,giza,naypyitaw,normal,female,fashion accessories,60.41,8,24.164,507.444,02-07-2019,12:23:00 PM,ewallet,483.28,4.761904762,24.164,9.6
176-64-7711,cairo,mandalay,normal,male,food and beverages,32.32,3,4.848,101.808,27-03-2019,7:11:00 PM,credit card,96.96,4.761904762,4.848,4.3
191-29-0321,cairo,mandalay,member,female,fashion accessories,19.77,10,9.885,207.585,27-02-2019,6:57:00 PM,credit card,197.7,4.761904762,9.885,5.0
729-06-2010,cairo,mandalay,member,male,health and beauty,80.47,9,36.2115,760.4415,01-06-2019,11:18:00 AM,cash,724.23,4.761904762,36.2115,9.2
640-48-5028,cairo,mandalay,member,female,home and lifestyle,88.39,9,39.7755,835.2855,03-02-2019,12:40:00 PM,cash,795.51,4.761904762,39.7755,6.3
186-79-9562,cairo,mandalay,normal,male,health and beauty,71.77,7,25.1195,527.5095,29-03-2019,2:06:00 PM,cash,502.39,4.761904762,25.1195,8.9
834-45-5519,cairo,mandalay,normal,female,electronic accessories,43.0,4,8.6,180.6,31-01-2019,8:48:00 PM,ewallet,172.0,4.761904762,8.6,7.6
162-65-8559,giza,naypyitaw,member,male,food and beverages,68.98,1,3.449,72.429,21-01-2019,8:13:00 PM,cash,68.98,4.761904762,3.449,4.8
760-27-5490,giza,naypyitaw,normal,male,fashion accessories,15.62,8,6.248,131.208,20-01-2019,8:37:00 PM,ewallet,124.96,4.761904762,6.248,9.1
445-30-9252,alex,yangon,normal,male,sports and travel,25.7,3,3.855,80.955,17-01-2019,5:59:00 PM,ewallet,77.1,4.761904762,3.855,6.1
786-94-2700,alex,yangon,member,male,food and beverages,80.62,6,24.186,507.906,28-02-2019,8:18:00 PM,cash,483.72,4.761904762,24.186,9.1
728-88-7867,giza,naypyitaw,member,female,home and lifestyle,75.53,4,15.106,317.226,19-03-2019,3:52:00 PM,ewallet,302.12,4.761904762,15.106,8.3
183-21-3799,giza,naypyitaw,normal,female,electronic accessories,77.63,9,34.9335,733.6035,19-02-2019,3:14:00 PM,ewallet,698.67,4.761904762,34.9335,7.2
268-20-3585,giza,naypyitaw,normal,female,health and beauty,13.85,9,6.2325,130.8825,02-04-2019,12:50:00 PM,ewallet,124.65,4.761904762,6.2325,6.0
735-32-9839,giza,naypyitaw,member,male,fashion accessories,98.7,8,39.48,829.08,31-01-2019,10:36:00 AM,ewallet,789.6,4.761904762,39.48,8.5
258-92-7466,alex,yangon,normal,female,health and beauty,35.68,5,8.92,187.32,02-06-2019,6:33:00 PM,credit card,178.4,4.761904762,8.92,6.6
857-16-3520,alex,yangon,member,female,fashion accessories,71.46,7,25.011,525.231,28-03-2019,4:06:00 PM,ewallet,500.22,4.761904762,25.011,4.5
482-17-1179,alex,yangon,member,male,electronic accessories,11.94,3,1.791,37.611,19-01-2019,12:47:00 PM,credit card,35.82,4.761904762,1.791,8.1
788-21-5741,alex,yangon,normal,male,fashion accessories,45.38,3,6.807,142.947,17-02-2019,1:34:00 PM,credit card,136.14,4.761904762,6.807,7.2
821-14-9046,cairo,mandalay,member,female,fashion accessories,17.48,6,5.244,110.124,18-01-2019,3:04:00 PM,credit card,104.88,4.761904762,5.244,6.1
418-05-0656,cairo,mandalay,normal,female,fashion accessories,25.56,7,8.946,187.866,02-02-2019,8:42:00 PM,cash,178.92,4.761904762,8.946,7.1
678-79-0726,giza,naypyitaw,member,female,sports and travel,90.63,9,40.7835,856.4535,18-01-2019,3:28:00 PM,cash,815.67,4.761904762,40.7835,5.1
776-68-1096,cairo,mandalay,normal,male,home and lifestyle,44.12,3,6.618,138.978,18-03-2019,1:45:00 PM,credit card,132.36,4.761904762,6.618,7.9
592-46-1692,giza,naypyitaw,member,female,food and beverages,36.77,7,12.8695,270.2595,01-11-2019,8:10:00 PM,cash,257.39,4.761904762,12.8695,7.4
434-35-9162,cairo,mandalay,member,male,food and beverages,23.34,4,4.668,98.028,02-04-2019,6:53:00 PM,ewallet,93.36,4.761904762,4.668,7.4
149-14-0304,giza,naypyitaw,member,female,health and beauty,28.5,8,11.4,239.4,02-06-2019,2:24:00 PM,cash,228.0,4.761904762,11.4,6.6
442-44-6497,giza,naypyitaw,member,male,home and lifestyle,55.57,3,8.3355,175.0455,01-08-2019,11:42:00 AM,credit card,166.71,4.761904762,8.3355,5.9
174-64-0215,cairo,mandalay,normal,male,sports and travel,69.74,10,34.87,732.27,03-05-2019,5:49:00 PM,credit card,697.4,4.761904762,34.87,8.9
210-74-9613,giza,naypyitaw,normal,male,fashion accessories,97.26,4,19.452,408.492,16-03-2019,3:33:00 PM,ewallet,389.04,4.761904762,19.452,6.8
299-29-0180,cairo,mandalay,member,female,home and lifestyle,52.18,7,18.263,383.523,03-09-2019,10:54:00 AM,cash,365.26,4.761904762,18.263,9.3
247-11-2470,alex,yangon,member,female,fashion accessories,22.32,4,4.464,93.744,03-01-2019,4:23:00 PM,credit card,89.28,4.761904762,4.464,4.4
635-28-5728,alex,yangon,normal,male,health and beauty,56.0,3,8.4,176.4,28-02-2019,7:33:00 PM,ewallet,168.0,4.761904762,8.4,4.8
756-49-0168,alex,yangon,member,male,fashion accessories,19.7,1,0.985,20.685,02-08-2019,11:39:00 AM,ewallet,19.7,4.761904762,0.985,9.5
438-23-1242,cairo,mandalay,normal,male,electronic accessories,75.88,7,26.558,557.718,24-01-2019,10:38:00 AM,ewallet,531.16,4.761904762,26.558,8.9
238-45-6950,cairo,mandalay,member,male,food and beverages,53.72,1,2.686,56.406,03-01-2019,8:03:00 PM,ewallet,53.72,4.761904762,2.686,6.4
607-65-2441,giza,naypyitaw,member,male,health and beauty,81.95,10,40.975,860.475,03-10-2019,12:39:00 PM,credit card,819.5,4.761904762,40.975,6.0
386-27-7606,giza,naypyitaw,member,female,home and lifestyle,81.2,7,28.42,596.82,23-03-2019,3:59:00 PM,credit card,568.4,4.761904762,28.42,8.1
137-63-5492,giza,naypyitaw,normal,male,electronic accessories,58.76,10,29.38,616.98,29-01-2019,2:26:00 PM,ewallet,587.6,4.761904762,29.38,9.0
197-77-7132,cairo,mandalay,member,male,electronic accessories,91.56,8,36.624,769.104,01-12-2019,6:22:00 PM,ewallet,732.48,4.761904762,36.624,6.0
805-86-0265,alex,yangon,normal,male,home and lifestyle,93.96,9,42.282,887.922,20-03-2019,11:32:00 AM,cash,845.64,4.761904762,42.282,9.8
733-29-1227,giza,naypyitaw,normal,male,home and lifestyle,55.61,7,19.4635,408.7335,23-03-2019,12:41:00 PM,cash,389.27,4.761904762,19.4635,8.5
451-73-2711,giza,naypyitaw,normal,male,food and beverages,84.83,1,4.2415,89.0715,14-01-2019,3:20:00 PM,ewallet,84.83,4.761904762,4.2415,8.8
373-14-0504,alex,yangon,member,female,sports and travel,71.63,2,7.163,150.423,02-12-2019,2:33:00 PM,ewallet,143.26,4.761904762,7.163,8.8
546-80-2899,alex,yangon,member,male,home and lifestyle,37.69,2,3.769,79.149,20-02-2019,3:29:00 PM,ewallet,75.38,4.761904762,3.769,9.5
345-68-9016,giza,naypyitaw,member,female,sports and travel,31.67,8,12.668,266.028,01-02-2019,4:19:00 PM,credit card,253.36,4.761904762,12.668,5.6
390-17-5806,giza,naypyitaw,member,female,food and beverages,38.42,1,1.921,40.341,02-02-2019,4:33:00 PM,cash,38.42,4.761904762,1.921,8.6
457-13-1708,cairo,mandalay,member,male,fashion accessories,65.23,10,32.615,684.915,01-08-2019,7:07:00 PM,credit card,652.3,4.761904762,32.615,5.2
664-14-2882,giza,naypyitaw,member,female,home and lifestyle,10.53,5,2.6325,55.2825,30-01-2019,2:43:00 PM,credit card,52.65,4.761904762,2.6325,5.8
487-79-6868,cairo,mandalay,member,female,home and lifestyle,12.29,9,5.5305,116.1405,26-03-2019,7:28:00 PM,credit card,110.61,4.761904762,5.5305,8.0
314-23-4520,giza,naypyitaw,member,male,health and beauty,81.23,7,28.4305,597.0405,15-01-2019,8:44:00 PM,cash,568.61,4.761904762,28.4305,9.0
210-30-7976,cairo,mandalay,member,female,fashion accessories,22.32,4,4.464,93.744,14-03-2019,11:16:00 AM,ewallet,89.28,4.761904762,4.464,4.1
585-86-8361,alex,yangon,normal,female,food and beverages,27.28,5,6.82,143.22,02-03-2019,10:31:00 AM,credit card,136.4,4.761904762,6.82,8.6
807-14-7833,alex,yangon,member,female,electronic accessories,17.42,10,8.71,182.91,22-02-2019,12:30:00 PM,ewallet,174.2,4.761904762,8.71,7.0
775-72-1988,cairo,mandalay,normal,male,home and lifestyle,73.28,5,18.32,384.72,24-01-2019,3:05:00 PM,ewallet,366.4,4.761904762,18.32,8.4
288-38-3758,giza,naypyitaw,member,female,fashion accessories,84.87,3,12.7305,267.3405,25-01-2019,6:30:00 PM,ewallet,254.61,4.761904762,12.7305,7.4
652-43-6591,alex,yangon,normal,female,fashion accessories,97.29,8,38.916,817.236,03-09-2019,1:18:00 PM,credit card,778.32,4.761904762,38.916,6.2
785-96-0615,cairo,mandalay,member,female,electronic accessories,35.74,8,14.296,300.216,17-02-2019,3:28:00 PM,ewallet,285.92,4.761904762,14.296,4.9
406-46-7107,alex,yangon,normal,female,home and lifestyle,96.52,6,28.956,608.076,01-11-2019,11:52:00 AM,cash,579.12,4.761904762,28.956,4.5
250-17-5703,alex,yangon,member,male,food and beverages,18.85,10,9.425,197.925,27-02-2019,6:24:00 PM,ewallet,188.5,4.761904762,9.425,5.6
156-95-3964,alex,yangon,normal,female,food and beverages,55.39,4,11.078,232.638,25-03-2019,3:19:00 PM,ewallet,221.56,4.761904762,11.078,8.0
842-40-8179,cairo,mandalay,member,female,food and beverages,77.2,10,38.6,810.6,02-11-2019,10:38:00 AM,credit card,772.0,4.761904762,38.6,5.6
525-09-8450,cairo,mandalay,normal,male,electronic accessories,72.13,10,36.065,757.365,31-01-2019,3:12:00 PM,credit card,721.3,4.761904762,36.065,4.2
410-67-1709,alex,yangon,member,female,fashion accessories,63.88,8,25.552,536.592,20-01-2019,5:48:00 PM,ewallet,511.04,4.761904762,25.552,9.9
587-73-4862,alex,yangon,member,female,health and beauty,10.69,5,2.6725,56.1225,26-03-2019,11:07:00 AM,ewallet,53.45,4.761904762,2.6725,7.6
787-87-2010,alex,yangon,member,male,health and beauty,55.5,4,11.1,233.1,20-01-2019,3:48:00 PM,credit card,222.0,4.761904762,11.1,6.6
593-14-4239,cairo,mandalay,normal,female,home and lifestyle,95.46,8,38.184,801.864,03-05-2019,7:40:00 PM,ewallet,763.68,4.761904762,38.184,4.7
801-88-0346,giza,naypyitaw,normal,female,fashion accessories,76.06,3,11.409,239.589,01-05-2019,8:30:00 PM,credit card,228.18,4.761904762,11.409,9.8
388-76-2555,cairo,mandalay,normal,male,sports and travel,13.69,6,4.107,86.247,13-02-2019,1:59:00 PM,cash,82.14,4.761904762,4.107,6.3
711-31-1234,cairo,mandalay,normal,female,electronic accessories,95.64,4,19.128,401.688,16-03-2019,6:51:00 PM,cash,382.56,4.761904762,19.128,7.9
886-54-6089,alex,yangon,normal,female,home and lifestyle,11.43,6,3.429,72.009,15-01-2019,5:24:00 PM,cash,68.58,4.761904762,3.429,7.7
707-32-7409,cairo,mandalay,member,female,sports and travel,95.54,4,19.108,401.268,26-02-2019,11:58:00 AM,ewallet,382.16,4.761904762,19.108,4.5
759-98-4285,giza,naypyitaw,member,female,health and beauty,85.87,7,30.0545,631.1445,27-02-2019,7:01:00 PM,credit card,601.09,4.761904762,30.0545,8.0
201-63-8275,giza,naypyitaw,member,female,sports and travel,67.99,7,23.7965,499.7265,17-02-2019,4:50:00 PM,ewallet,475.93,4.761904762,23.7965,5.7
471-06-8611,giza,naypyitaw,normal,female,food and beverages,52.42,1,2.621,55.041,02-06-2019,10:22:00 AM,credit card,52.42,4.761904762,2.621,6.3
200-16-5952,giza,naypyitaw,member,male,food and beverages,65.65,2,6.565,137.865,17-01-2019,4:46:00 PM,cash,131.3,4.761904762,6.565,6.0
120-54-2248,cairo,mandalay,normal,female,food and beverages,28.86,5,7.215,151.515,22-01-2019,6:08:00 PM,credit card,144.3,4.761904762,7.215,8.0
102-77-2261,giza,naypyitaw,member,male,health and beauty,65.31,7,22.8585,480.0285,03-05-2019,6:02:00 PM,credit card,457.17,4.761904762,22.8585,4.2
875-31-8302,cairo,mandalay,normal,male,sports and travel,93.38,1,4.669,98.049,01-03-2019,1:07:00 PM,cash,93.38,4.761904762,4.669,9.6
102-06-2002,giza,naypyitaw,member,male,sports and travel,25.25,5,6.3125,132.5625,20-03-2019,5:52:00 PM,cash,126.25,4.761904762,6.3125,6.1
457-94-0464,cairo,mandalay,member,male,electronic accessories,87.87,9,39.5415,830.3715,31-01-2019,8:32:00 PM,ewallet,790.83,4.761904762,39.5415,5.6
629-42-4133,giza,naypyitaw,normal,male,health and beauty,21.8,8,8.72,183.12,19-02-2019,7:24:00 PM,cash,174.4,4.761904762,8.72,8.3
534-53-3526,alex,yangon,normal,female,sports and travel,94.76,4,18.952,397.992,02-11-2019,4:06:00 PM,ewallet,379.04,4.761904762,18.952,7.8
307-04-2070,alex,yangon,member,female,fashion accessories,30.62,1,1.531,32.151,02-05-2019,2:14:00 PM,credit card,30.62,4.761904762,1.531,4.1
468-99-7231,giza,naypyitaw,normal,female,home and lifestyle,44.01,8,17.604,369.684,03-03-2019,5:36:00 PM,cash,352.08,4.761904762,17.604,8.8
516-77-6464,giza,naypyitaw,member,female,health and beauty,10.16,5,2.54,53.34,24-02-2019,1:08:00 PM,ewallet,50.8,4.761904762,2.54,4.1
404-91-5964,alex,yangon,normal,male,electronic accessories,74.58,7,26.103,548.163,02-04-2019,4:09:00 PM,credit card,522.06,4.761904762,26.103,9.0
886-77-9084,giza,naypyitaw,normal,male,electronic accessories,71.89,8,28.756,603.876,19-02-2019,11:33:00 AM,ewallet,575.12,4.761904762,28.756,5.5
790-38-4466,giza,naypyitaw,normal,female,health and beauty,10.99,5,2.7475,57.6975,23-01-2019,10:18:00 AM,credit card,54.95,4.761904762,2.7475,9.3
704-10-4056,giza,naypyitaw,member,male,health and beauty,60.47,3,9.0705,190.4805,14-01-2019,10:55:00 AM,credit card,181.41,4.761904762,9.0705,5.6
497-37-6538,alex,yangon,normal,male,sports and travel,58.91,7,20.6185,432.9885,17-01-2019,3:15:00 PM,ewallet,412.37,4.761904762,20.6185,9.7
651-96-5970,alex,yangon,normal,male,fashion accessories,46.41,1,2.3205,48.7305,03-03-2019,8:06:00 PM,credit card,46.41,4.761904762,2.3205,4.0
400-80-4065,giza,naypyitaw,member,male,health and beauty,68.55,4,13.71,287.91,15-02-2019,8:21:00 PM,credit card,274.2,4.761904762,13.71,9.2
744-16-7898,cairo,mandalay,normal,female,home and lifestyle,97.37,10,48.685,1022.385,15-01-2019,1:48:00 PM,credit card,973.7,4.761904762,48.685,4.9
263-12-5321,alex,yangon,member,male,electronic accessories,92.6,7,32.41,680.61,27-02-2019,12:52:00 PM,credit card,648.2,4.761904762,32.41,9.3
702-72-0487,alex,yangon,normal,female,electronic accessories,46.61,2,4.661,97.881,26-02-2019,12:28:00 PM,credit card,93.22,4.761904762,4.661,6.6
605-83-1050,cairo,mandalay,normal,male,fashion accessories,27.18,2,2.718,57.078,15-03-2019,4:26:00 PM,ewallet,54.36,4.761904762,2.718,4.3
443-60-9639,giza,naypyitaw,member,female,home and lifestyle,60.87,1,3.0435,63.9135,24-01-2019,1:24:00 PM,cash,60.87,4.761904762,3.0435,5.5
864-24-7918,alex,yangon,member,female,sports and travel,24.49,10,12.245,257.145,22-02-2019,3:15:00 PM,cash,244.9,4.761904762,12.245,8.1
359-94-5395,cairo,mandalay,normal,male,health and beauty,92.78,1,4.639,97.419,15-03-2019,10:50:00 AM,credit card,92.78,4.761904762,4.639,9.8
401-09-4232,giza,naypyitaw,member,male,home and lifestyle,86.69,5,21.6725,455.1225,02-11-2019,6:38:00 PM,ewallet,433.45,4.761904762,21.6725,9.4
751-15-6198,cairo,mandalay,normal,male,sports and travel,23.01,6,6.903,144.963,01-12-2019,4:45:00 PM,ewallet,138.06,4.761904762,6.903,7.9
324-41-6833,giza,naypyitaw,member,female,electronic accessories,30.2,8,12.08,253.68,03-03-2019,7:30:00 PM,ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,giza,naypyitaw,member,male,fashion accessories,67.39,7,23.5865,495.3165,23-03-2019,1:23:00 PM,ewallet,471.73,4.761904762,23.5865,6.9
759-29-9521,alex,yangon,member,female,fashion accessories,48.96,9,22.032,462.672,03-04-2019,11:27:00 AM,cash,440.64,4.761904762,22.032,8.0
831-81-6575,cairo,mandalay,member,female,electronic accessories,75.59,9,34.0155,714.3255,23-02-2019,11:12:00 AM,cash,680.31,4.761904762,34.0155,8.0
220-68-6701,alex,yangon,normal,female,home and lifestyle,77.47,4,15.494,325.374,17-03-2019,4:36:00 PM,cash,309.88,4.761904762,15.494,4.2
618-34-8551,alex,yangon,normal,female,sports and travel,93.18,2,9.318,195.678,16-01-2019,6:41:00 PM,credit card,186.36,4.761904762,9.318,8.5
257-60-7754,alex,yangon,normal,female,electronic accessories,50.23,4,10.046,210.966,01-08-2019,5:12:00 PM,cash,200.92,4.761904762,10.046,9.0
559-61-5987,cairo,mandalay,normal,female,health and beauty,17.75,1,0.8875,18.6375,14-01-2019,10:38:00 AM,cash,17.75,4.761904762,0.8875,8.6
189-55-2313,giza,naypyitaw,normal,female,fashion accessories,62.18,10,31.09,652.89,31-01-2019,10:33:00 AM,ewallet,621.8,4.761904762,31.09,6.0
565-91-4567,cairo,mandalay,normal,male,health and beauty,10.75,8,4.3,90.3,15-03-2019,2:38:00 PM,ewallet,86.0,4.761904762,4.3,6.2
380-60-5336,alex,yangon,normal,female,electronic accessories,40.26,10,20.13,422.73,24-02-2019,6:06:00 PM,credit card,402.6,4.761904762,20.13,5.0
815-04-6282,giza,naypyitaw,member,female,sports and travel,64.97,5,16.2425,341.0925,02-08-2019,12:52:00 PM,credit card,324.85,4.761904762,16.2425,6.5
674-56-6360,alex,yangon,normal,male,electronic accessories,95.15,1,4.7575,99.9075,22-03-2019,2:00:00 PM,cash,95.15,4.761904762,4.7575,6.0
778-34-2523,alex,yangon,member,female,electronic accessories,48.62,8,19.448,408.408,24-01-2019,10:57:00 AM,cash,388.96,4.761904762,19.448,5.0
499-27-7781,cairo,mandalay,normal,female,food and beverages,53.21,8,21.284,446.964,14-03-2019,4:45:00 PM,ewallet,425.68,4.761904762,21.284,5.0
477-59-2456,giza,naypyitaw,normal,female,fashion accessories,45.44,7,15.904,333.984,23-01-2019,11:15:00 AM,cash,318.08,4.761904762,15.904,9.2
832-51-6761,alex,yangon,normal,male,food and beverages,33.88,8,13.552,284.592,19-01-2019,8:29:00 PM,ewallet,271.04,4.761904762,13.552,9.6
869-11-3082,cairo,mandalay,member,male,health and beauty,96.16,4,19.232,403.872,27-01-2019,8:03:00 PM,credit card,384.64,4.761904762,19.232,8.4
190-59-3964,cairo,mandalay,member,male,food and beverages,47.16,5,11.79,247.59,02-03-2019,2:35:00 PM,credit card,235.8,4.761904762,11.79,6.0
366-43-6862,cairo,mandalay,normal,male,electronic accessories,52.89,4,10.578,222.138,25-03-2019,4:32:00 PM,ewallet,211.56,4.761904762,10.578,6.7
186-43-8965,alex,yangon,member,female,home and lifestyle,47.68,2,4.768,100.128,24-02-2019,10:10:00 AM,credit card,95.36,4.761904762,4.768,4.1
784-21-9238,giza,naypyitaw,member,male,sports and travel,10.17,1,0.5085,10.6785,02-07-2019,2:15:00 PM,cash,10.17,4.761904762,0.5085,5.9
276-75-6884,alex,yangon,normal,female,health and beauty,68.71,3,10.3065,216.4365,03-04-2019,10:05:00 AM,cash,206.13,4.761904762,10.3065,8.7
109-86-4363,cairo,mandalay,member,female,sports and travel,60.08,7,21.028,441.588,14-02-2019,11:36:00 AM,credit card,420.56,4.761904762,21.028,4.5
569-76-2760,alex,yangon,member,female,sports and travel,22.01,4,4.402,92.442,29-01-2019,6:15:00 PM,credit card,88.04,4.761904762,4.402,6.6
222-42-0244,cairo,mandalay,member,female,health and beauty,72.11,9,32.4495,681.4395,28-01-2019,1:53:00 PM,credit card,648.99,4.761904762,32.4495,7.7
760-53-9233,alex,yangon,member,male,fashion accessories,41.28,3,6.192,130.032,26-03-2019,6:37:00 PM,credit card,123.84,4.761904762,6.192,8.5
538-22-0304,giza,naypyitaw,normal,male,electronic accessories,64.95,10,32.475,681.975,24-03-2019,6:27:00 PM,cash,649.5,4.761904762,32.475,5.2
416-17-9926,alex,yangon,member,female,electronic accessories,74.22,10,37.11,779.31,01-01-2019,2:42:00 PM,credit card,742.2,4.761904762,37.11,4.3
237-44-6163,alex,yangon,normal,male,electronic accessories,10.56,8,4.224,88.704,24-01-2019,5:43:00 PM,cash,84.48,4.761904762,4.224,7.6
636-17-0325,cairo,mandalay,normal,male,health and beauty,62.57,4,12.514,262.794,25-02-2019,6:37:00 PM,cash,250.28,4.761904762,12.514,9.5
343-75-9322,cairo,mandalay,member,female,sports and travel,11.85,8,4.74,99.54,01-09-2019,4:34:00 PM,cash,94.8,4.761904762,4.74,4.1
528-14-9470,alex,yangon,member,male,health and beauty,91.3,1,4.565,95.865,14-02-2019,2:42:00 PM,ewallet,91.3,4.761904762,4.565,9.2
427-45-9297,cairo,mandalay,member,female,home and lifestyle,40.73,7,14.2555,299.3655,03-12-2019,11:01:00 AM,ewallet,285.11,4.761904762,14.2555,5.4
807-34-3742,alex,yangon,normal,male,fashion accessories,52.38,1,2.619,54.999,26-03-2019,7:44:00 PM,cash,52.38,4.761904762,2.619,5.8
288-62-1085,alex,yangon,member,male,fashion accessories,38.54,5,9.635,202.335,01-09-2019,1:34:00 PM,ewallet,192.7,4.761904762,9.635,5.6
670-71-7306,cairo,mandalay,normal,male,sports and travel,44.63,6,13.389,281.169,01-02-2019,8:08:00 PM,credit card,267.78,4.761904762,13.389,5.1
660-29-7083,giza,naypyitaw,normal,male,electronic accessories,55.87,10,27.935,586.635,15-01-2019,3:01:00 PM,cash,558.7,4.761904762,27.935,5.8
271-77-8740,giza,naypyitaw,member,female,sports and travel,29.22,6,8.766,184.086,01-01-2019,11:40:00 AM,ewallet,175.32,4.761904762,8.766,5.0
497-36-0989,alex,yangon,normal,male,fashion accessories,51.94,3,7.791,163.611,15-02-2019,3:21:00 PM,cash,155.82,4.761904762,7.791,7.9
291-59-1384,cairo,mandalay,normal,male,electronic accessories,60.3,1,3.015,63.315,28-02-2019,5:38:00 PM,cash,60.3,4.761904762,3.015,6.0
860-73-6466,alex,yangon,member,female,sports and travel,39.47,2,3.947,82.887,03-02-2019,4:16:00 PM,credit card,78.94,4.761904762,3.947,5.0
549-23-9016,giza,naypyitaw,member,female,food and beverages,14.87,2,1.487,31.227,13-02-2019,6:15:00 PM,credit card,29.74,4.761904762,1.487,8.9
896-34-0956,alex,yangon,normal,male,fashion accessories,21.32,1,1.066,22.386,26-01-2019,12:43:00 PM,cash,21.32,4.761904762,1.066,5.9
804-38-3935,alex,yangon,member,male,electronic accessories,93.78,3,14.067,295.407,30-01-2019,11:32:00 AM,credit card,281.34,4.761904762,14.067,5.9
585-90-0249,alex,yangon,member,male,electronic accessories,73.26,1,3.663,76.923,27-01-2019,6:08:00 PM,ewallet,73.26,4.761904762,3.663,9.7
862-29-5914,giza,naypyitaw,normal,female,sports and travel,22.38,1,1.119,23.499,30-01-2019,5:08:00 PM,credit card,22.38,4.761904762,1.119,8.6
845-94-6841,giza,naypyitaw,member,female,food and beverages,72.88,9,32.796,688.716,01-08-2019,7:38:00 PM,cash,655.92,4.761904762,32.796,4.0
125-45-2293,alex,yangon,normal,female,fashion accessories,99.1,6,29.73,624.33,19-01-2019,1:11:00 PM,cash,594.6,4.761904762,29.73,4.2
843-73-4724,alex,yangon,normal,male,fashion accessories,74.1,1,3.705,77.805,25-01-2019,11:05:00 AM,cash,74.1,4.761904762,3.705,9.2
409-33-9708,alex,yangon,normal,female,fashion accessories,98.48,2,9.848,206.808,19-02-2019,10:12:00 AM,ewallet,196.96,4.761904762,9.848,9.2
658-66-3967,giza,naypyitaw,normal,male,health and beauty,53.19,7,18.6165,390.9465,14-01-2019,3:42:00 PM,ewallet,372.33,4.761904762,18.6165,5.0
866-70-2814,cairo,mandalay,normal,female,electronic accessories,52.79,10,26.395,554.295,25-02-2019,11:58:00 AM,ewallet,527.9,4.761904762,26.395,10.0
160-22-2687,alex,yangon,member,female,health and beauty,95.95,5,23.9875,503.7375,23-01-2019,2:21:00 PM,ewallet,479.75,4.761904762,23.9875,8.8
895-03-6665,cairo,mandalay,normal,female,fashion accessories,36.51,9,16.4295,345.0195,16-02-2019,10:52:00 AM,cash,328.59,4.761904762,16.4295,4.2
770-42-8960,cairo,mandalay,normal,male,food and beverages,21.12,8,8.448,177.408,01-01-2019,7:31:00 PM,cash,168.96,4.761904762,8.448,6.3
748-45-2862,alex,yangon,member,female,home and lifestyle,28.31,4,5.662,118.902,03-07-2019,6:35:00 PM,cash,113.24,4.761904762,5.662,8.2
234-36-2483,cairo,mandalay,normal,male,health and beauty,57.59,6,17.277,362.817,15-02-2019,1:51:00 PM,cash,345.54,4.761904762,17.277,5.1
316-66-3011,alex,yangon,member,female,food and beverages,47.63,9,21.4335,450.1035,23-01-2019,12:35:00 PM,cash,428.67,4.761904762,21.4335,5.0
848-95-6252,giza,naypyitaw,member,female,home and lifestyle,86.27,1,4.3135,90.5835,20-02-2019,1:24:00 PM,ewallet,86.27,4.761904762,4.3135,7.0
840-76-5966,alex,yangon,member,male,sports and travel,12.76,2,1.276,26.796,01-08-2019,6:06:00 PM,ewallet,25.52,4.761904762,1.276,7.8
152-03-4217,cairo,mandalay,normal,female,home and lifestyle,11.28,9,5.076,106.596,17-03-2019,11:55:00 AM,credit card,101.52,4.761904762,5.076,4.3
533-66-5566,cairo,mandalay,normal,female,home and lifestyle,51.07,7,17.8745,375.3645,01-12-2019,11:42:00 AM,cash,357.49,4.761904762,17.8745,7.0
124-31-1458,alex,yangon,member,female,electronic accessories,79.59,3,11.9385,250.7085,01-08-2019,2:30:00 PM,cash,238.77,4.761904762,11.9385,6.6
176-78-1170,giza,naypyitaw,member,male,health and beauty,33.81,3,5.0715,106.5015,26-01-2019,3:11:00 PM,ewallet,101.43,4.761904762,5.0715,7.3
361-59-0574,cairo,mandalay,member,male,sports and travel,90.53,8,36.212,760.452,15-03-2019,2:48:00 PM,credit card,724.24,4.761904762,36.212,6.5
101-81-4070,giza,naypyitaw,member,female,health and beauty,62.82,2,6.282,131.922,17-01-2019,12:36:00 PM,ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,giza,naypyitaw,member,male,food and beverages,24.31,3,3.6465,76.5765,01-08-2019,7:09:00 PM,credit card,72.93,4.761904762,3.6465,4.3
852-82-2749,alex,yangon,normal,male,sports and travel,64.59,4,12.918,271.278,01-06-2019,1:35:00 PM,ewallet,258.36,4.761904762,12.918,9.3
873-14-6353,alex,yangon,member,male,food and beverages,24.82,7,8.687,182.427,16-02-2019,10:33:00 AM,credit card,173.74,4.761904762,8.687,7.1
584-66-4073,giza,naypyitaw,normal,male,fashion accessories,56.5,1,2.825,59.325,13-03-2019,3:45:00 PM,ewallet,56.5,4.761904762,2.825,9.6
544-55-9589,cairo,mandalay,member,female,electronic accessories,21.43,10,10.715,225.015,28-01-2019,11:51:00 AM,cash,214.3,4.761904762,10.715,6.2
166-19-2553,alex,yangon,member,male,sports and travel,89.06,6,26.718,561.078,18-01-2019,5:26:00 PM,cash,534.36,4.761904762,26.718,9.9
737-88-5876,alex,yangon,member,male,home and lifestyle,23.29,4,4.658,97.818,19-03-2019,11:52:00 AM,credit card,93.16,4.761904762,4.658,5.9
